,index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
139,7889,frozenset({'4512521'}),"frozenset({'4462521', '4370921'})",0.1349875930521092,0.06650124069478908,0.05459057071960298,0.4044117647058823,6.081266461808604,0.04561372830323443,1.5673559415494895
140,7875,frozenset({'4142521'}),"frozenset({'4462521', '4512521'})",0.11861042183622829,0.09578163771712159,0.06898263027295286,0.5815899581589958,6.072040236737703,0.05762192981916027,2.1610818858560794
141,7874,"frozenset({'4462521', '4512521'})",frozenset({'4142521'}),0.09578163771712159,0.11861042183622829,0.06898263027295286,0.7202072538860104,6.072040236737703,0.05762192981916027,3.1501516404742214
142,9374,"frozenset({'768635', '828635'})",frozenset({'748635'}),0.1022332506203474,0.11066997518610422,0.0684863523573201,0.6699029126213593,6.0531586050764075,0.05717220104797149,2.6941468398773902
143,9375,frozenset({'748635'}),"frozenset({'768635', '828635'})",0.11066997518610422,0.1022332506203474,0.0684863523573201,0.6188340807174888,6.0531586050764075,0.05717220104797149,2.355317471901912
144,9150,"frozenset({'6642521', '6752521'})",frozenset({'6742521'}),0.10669975186104218,0.14392059553349876,0.09280397022332507,0.8697674418604652,6.043384121892543,0.07744767839220733,6.573466855724923
145,9155,frozenset({'6742521'}),"frozenset({'6642521', '6752521'})",0.14392059553349876,0.10669975186104218,0.09280397022332507,0.6448275862068966,6.043384121892543,0.07744767839220733,2.515117203498037
146,9335,frozenset({'7232521'}),"frozenset({'9486925', '7222521'})",0.1325062034739454,0.07692307692307693,0.06153846153846154,0.4644194756554308,6.0374531835206,0.05134567665585035,1.7235072619688006
147,9330,"frozenset({'9486925', '7222521'})",frozenset({'7232521'}),0.07692307692307693,0.1325062034739454,0.06153846153846154,0.8,6.0374531835206,0.05134567665585035,4.337468982630274
148,3841,frozenset({'7232521'}),frozenset({'7222521'}),0.1325062034739454,0.12258064516129032,0.0977667493796526,0.7378277153558053,6.019120835797359,0.08152405346994317,3.346728110599079
149,3840,frozenset({'7222521'}),frozenset({'7232521'}),0.12258064516129032,0.1325062034739454,0.0977667493796526,0.7975708502024291,6.0191208357973585,0.08152405346994317,4.28541935483871
150,9153,frozenset({'6642521'}),"frozenset({'6752521', '6742521'})",0.13399503722084366,0.11563275434243177,0.09280397022332507,0.6925925925925926,5.9895883007471,0.07730975500126225,2.876857305151126
151,9152,"frozenset({'6752521', '6742521'})",frozenset({'6642521'}),0.11563275434243177,0.13399503722084366,0.09280397022332507,0.8025751072961373,5.9895883007471,0.07730975500126225,4.386503398424858
152,9945,"frozenset({'6642521', '6752521'})","frozenset({'3029412', '6742521'})",0.10669975186104218,0.08734491315136476,0.055583126550868486,0.5209302325581395,5.964059196617336,0.04626344599129359,1.9050567346840446
153,9948,"frozenset({'3029412', '6742521'})","frozenset({'6642521', '6752521'})",0.08734491315136476,0.10669975186104218,0.055583126550868486,0.6363636363636364,5.964059196617336,0.04626344599129359,2.456575682382134
154,8462,"frozenset({'4462521', '9486925'})",frozenset({'4512521'}),0.07444168734491315,0.1349875930521092,0.05955334987593052,0.8,5.9264705882352935,0.04950464567850304,4.325062034739455
155,8463,frozenset({'4512521'}),"frozenset({'4462521', '9486925'})",0.1349875930521092,0.07444168734491315,0.05955334987593052,0.4411764705882352,5.9264705882352935,0.04950464567850304,1.6562622436985763
156,8841,frozenset({'6642521'}),"frozenset({'6742521', '6032521'})",0.13399503722084366,0.06501240694789082,0.05161290322580645,0.38518518518518524,5.924795024031666,0.04290156333700719,1.5207629525546358
157,8840,"frozenset({'6742521', '6032521'})",frozenset({'6642521'}),0.06501240694789082,0.13399503722084366,0.05161290322580645,0.7938931297709924,5.924795024031666,0.04290156333700719,4.201727782372944
158,10081,"frozenset({'6642521', '9486925', '6742521'})",frozenset({'6752521'}),0.06501240694789082,0.14838709677419354,0.05707196029776675,0.8778625954198473,5.916030534351146,0.04742495797646682,6.972580645161291
159,10092,frozenset({'6752521'}),"frozenset({'6642521', '9486925', '6742521'})",0.14838709677419354,0.06501240694789082,0.05707196029776675,0.38461538461538464,5.916030534351146,0.04742495797646682,1.5193548387096774
